SampleID	Gtseq_Chr28_Geno	Pop_Structure_ID	CV_Fall	CV_Late_Fall	CV_Spring	CV_Winter	Tributary	ButteFall	FRHfall	FRHsp	MillDeerFall	SanJoaquinFall	ButteSp	MillDeerSp	ColemanLF	SacWin
F1724_10_A_24	LATE	FALL	0.97	0.03	0	0		0.617	0.216	0.003	0.125	0.008	0	0	0.032	0
F1724_10_A_25	LATE	FALL	1	0	0	0		0	0.163	0.005	0.792	0.04	0	0	0	0
F1724_10_A_3	LATE	FALL	1	0	0	0		0.008	0.981	0	0.011	0.001	0	0	0	0
F1724_10_A_4																
F1724_10_A_5	LATE	FALL	0.99	0.01	0	0		0.023	0.971	0	0	0	0	0	0.006	0
F1724_10_A_6	LATE	FALL	1	0	0	0		0.484	0.016	0	0.198	0.302	0	0	0	0
F1724_10_A_7	LATE	FALL	1	0	0	0		0	0.777	0	0.006	0.216	0	0	0	0
F1724_10_A_8	LATE	FALL	1	0	0	0		0.001	0.773	0.05	0.175	0.001	0	0	0	0
F1724_10_A_9	LATE	FALL	1	0	0	0		0.067	0.797	0	0.009	0.126	0	0	0	0
F1724_10_B_1	LATE	FALL	1	0	0	0		0.251	0.313	0.001	0.434	0.001	0	0	0	0
F1724_10_B_2	LATE	FALL	1	0	0	0		0.026	0.882	0.082	0.001	0.01	0	0	0	0
F1724_10_B_3	HETEROZYGOTE	FALL	0.78	0	0.22	0		0.004	0.183	0.298	0	0.297	0.217	0	0	0
F1724_10_B_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.738	0.117	0.024	0.118	0	0	0	0
F1724_10_B_5	HETEROZYGOTE	FALL	1	0	0	0		0.011	0.936	0.003	0.044	0.007	0	0	0	0
F1724_11_A_1	LATE	FALL	1	0	0	0		0.527	0.332	0.003	0.096	0.041	0	0	0	0
F1724_11_A_10	LATE	FALL	1	0	0	0		0.126	0.441	0.123	0	0.306	0	0.003	0	0
F1724_11_A_11	LATE	FALL	1	0	0	0		0	0.979	0	0	0.021	0	0	0	0
F1724_11_A_12	LATE	FALL	1	0	0	0		0.001	0.035	0	0.201	0.763	0	0	0	0
F1724_11_A_13	HETEROZYGOTE	FALL	1	0	0	0		0.473	0.284	0	0.241	0.002	0	0	0	0
F1724_11_A_14	LATE	FALL	1	0	0	0		0.01	0.949	0.005	0.03	0.007	0	0	0	0
F1724_11_A_15	LATE	FALL	1	0	0	0		0	0.995	0.004	0	0.001	0	0	0	0
F1724_11_A_16	LATE	FALL	1	0	0	0		0.001	0.599	0	0	0.398	0	0	0.001	0
F1724_11_A_17	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.997	0.001	0	0.001	0	0	0	0
F1724_11_A_18	LATE	FALL	1	0	0	0		0.426	0.555	0.009	0	0.009	0	0	0	0
F1724_11_A_19	LATE	FALL	1	0	0	0		0.152	0.018	0	0.003	0.826	0	0	0	0
F1724_11_A_2	LATE	FALL	1	0	0	0		0.002	0.946	0.05	0	0.002	0	0	0	0
F1724_11_A_20	LATE	FALL	0.99	0.01	0	0		0.101	0.721	0.008	0.117	0.046	0	0	0.006	0
F1724_11_A_21	HETEROZYGOTE	FALL	1	0	0	0		0	0.996	0.004	0	0.001	0	0	0	0
F1724_11_A_22	LATE	FALL	1	0	0	0		0	0.999	0	0	0	0	0	0	0
F1724_11_A_23	LATE	FALL	1	0	0	0		0.007	0.012	0	0.005	0.971	0	0	0.004	0
F1724_11_A_24	LATE	FALL	1	0	0	0		0.381	0.37	0	0.002	0.247	0	0	0	0
F1724_11_A_25	LATE	FALL	1	0	0	0		0.011	0.971	0	0.002	0.016	0	0	0	0
F1724_11_A_3	LATE	FALL	1	0	0	0		0.004	0.978	0	0.001	0.017	0	0	0	0
F1724_11_A_4	LATE	FALL	1	0	0	0		0.39	0.131	0.045	0.099	0.334	0	0	0	0
F1724_11_A_5	LATE	FALL	0.93	0	0.07	0		0.133	0.016	0.001	0.597	0.187	0	0.066	0	0
F1724_11_A_6	HETEROZYGOTE	FALL	1	0	0	0		0.055	0.581	0.194	0.007	0.163	0	0	0	0
F1724_11_A_7	LATE	FALL	1	0	0	0		0.007	0.528	0	0.011	0.454	0	0	0	0
F1724_11_A_8	LATE	FALL	1	0	0	0		0	0.985	0	0.011	0.004	0	0	0	0
F1724_11_A_9	LATE	FALL	1	0	0	0		0.059	0.86	0.001	0	0.08	0	0	0	0
F1724_11_B_1	LATE	FALL	1	0	0	0		0	0.993	0.007	0	0	0	0	0	0
F1724_11_B_2	LATE	FALL	1	0	0	0		0.167	0.01	0	0.163	0.659	0	0	0.001	0
F1724_11_B_3																
F1724_11_B_4	LATE	FALL	1	0	0	0		0.009	0.989	0	0.002	0	0	0	0	0
F1724_11_B_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.858	0.142	0	0	0	0	0	0
F1724_12_A_1	LATE	FALL	1	0	0	0		0.01	0.209	0.724	0.055	0.001	0	0	0	0
F1724_12_A_10	LATE	FALL	1	0	0	0		0.001	0.053	0	0.008	0.938	0	0	0	0
F1724_12_A_11	LATE	FALL	1	0	0	0		0.168	0.265	0.016	0.474	0.078	0	0	0	0
F1724_12_A_12	LATE	FALL	0.99	0.01	0	0		0.012	0.723	0.182	0.02	0.053	0	0	0.01	0
F1724_12_A_13	LATE	FALL	0.93	0.07	0	0		0.007	0.822	0.004	0.098	0.003	0	0	0.066	0
F1724_12_A_14	HETEROZYGOTE	FALL	1	0	0	0		0	0.989	0.011	0	0	0	0	0	0
F1724_12_A_15	LATE	FALL	1	0	0	0		0.001	0.982	0.001	0.015	0	0	0	0	0
F1724_12_A_18																
F1724_12_A_2	LATE	FALL	0.99	0.01	0	0		0.007	0.668	0.185	0.005	0.128	0	0	0.007	0
F1724_12_A_20	LATE	FALL	1	0	0	0		0.031	0.097	0	0.552	0.32	0	0	0	0
F1724_12_A_21	HETEROZYGOTE	FALL	1	0	0	0		0	1	0	0	0	0	0	0	0
F1724_12_A_22	HETEROZYGOTE	FALL	1	0	0	0		0.215	0.658	0.002	0.065	0.059	0	0	0	0
F1724_12_A_23	HETEROZYGOTE	FALL	1	0	0	0		0.343	0.653	0	0.003	0	0	0	0	0
F1724_12_A_24	LATE	FALL	1	0	0	0		0.005	0.995	0	0	0	0	0	0	0
F1724_12_A_25	LATE	FALL	1	0	0	0		0	0.91	0.09	0	0	0	0	0	0
F1724_12_A_3																
F1724_12_A_4	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.991	0	0.002	0.006	0	0	0	0
F1724_12_A_5	LATE	FALL	1	0	0	0		0.003	0.926	0.002	0.061	0.009	0	0	0	0
F1724_12_A_6	LATE	FALL	1	0	0	0		0.006	0.955	0.011	0.028	0	0	0	0	0
F1724_12_A_7																
F1724_12_A_8	HETEROZYGOTE	FALL	1	0	0	0		0	0.923	0	0.059	0.018	0	0	0	0
F1724_12_A_9	LATE	FALL	1	0	0	0		0.287	0.582	0.004	0.126	0.002	0	0	0	0
F1724_12_B_1	LATE	FALL	1	0	0	0		0	0.971	0.025	0	0.003	0	0	0	0
F1724_12_B_10	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.187	0.001	0.001	0.81	0	0	0	0
F1724_12_B_2																
F1724_12_B_5	LATE	FALL	1	0	0	0		0.002	0.977	0.017	0.001	0.002	0	0	0.001	0
F1724_12_B_7	LATE	FALL	1	0	0	0		0.002	0.697	0.017	0.279	0.004	0	0.001	0	0
F1724_12_B_8	LATE	FALL	1	0	0	0		0.001	0.958	0.001	0	0.04	0	0	0	0
F1724_12_B_9	HETEROZYGOTE	FALL	1	0	0	0		0.136	0.051	0.007	0.114	0.692	0	0	0	0
F1724_12_C_1	LATE	FALL	1	0	0	0		0.001	0.481	0.46	0	0.058	0	0	0	0
F1724_12_C_2	LATE	FALL	1	0	0	0		0.001	0.368	0	0.399	0.232	0	0	0	0
F1724_13_A_1	LATE	FALL	1	0	0	0		0.006	0.462	0	0.001	0.531	0	0	0	0
F1724_13_A_10	LATE	FALL	1	0	0	0		0.001	0.991	0.002	0.001	0.005	0	0	0	0
F1724_13_A_11	LATE	FALL	1	0	0	0		0.493	0.105	0	0.007	0.395	0	0	0	0
F1724_13_A_12	LATE	FALL	0.98	0	0.02	0		0.011	0.311	0.001	0.534	0.126	0.017	0	0	0
F1724_13_A_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0.04	0.85	0.003	0.104	0.003	0	0	0	0
F1724_13_A_14	LATE	FALL	1	0	0	0		0.64	0.332	0	0.019	0.009	0	0	0	0
F1724_13_A_15	HETEROZYGOTE	FALL	1	0	0	0		0.017	0.903	0	0.004	0.076	0	0	0	0
F1724_13_A_16	LATE	FALL	1	0	0	0		0	0.994	0.001	0.003	0.002	0	0	0	0
F1724_13_A_17	HETEROZYGOTE	FALL	1	0	0	0		0.024	0.852	0.116	0.006	0.003	0	0	0	0
F1724_13_A_18	LATE	FALL	1	0	0	0		0.034	0.325	0.172	0.005	0.465	0	0	0	0
F1724_13_A_19	HETEROZYGOTE	FALL	1	0	0	0		0	0.997	0.002	0.001	0	0	0	0	0
F1724_13_A_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0.055	0.551	0.147	0.185	0.061	0	0	0.002	0
F1724_13_A_20	LATE	FALL	1	0	0	0		0.001	0.053	0	0.019	0.928	0	0	0	0
F1724_13_A_21	HETEROZYGOTE	FALL	1	0	0	0		0	0.987	0.011	0.001	0.001	0	0	0	0
F1724_13_A_22	LATE	FALL	1	0	0	0		0.523	0.4	0.005	0.033	0.036	0	0	0.003	0
F1724_13_A_23	LATE	FALL	1	0	0	0		0.001	0.921	0	0	0.078	0	0	0	0
F1724_13_A_24	LATE	FALL	1	0	0	0		0.053	0.933	0.011	0.001	0.002	0	0	0	0
F1724_13_A_25	LATE	FALL	1	0	0	0		0.006	0.119	0.001	0.87	0.004	0	0	0	0
F1724_13_A_3	HETEROZYGOTE	FALL	0.75	0.24	0	0		0.062	0.096	0	0.046	0.546	0	0.004	0.245	0
F1724_13_A_4		FALL	1	0	0	0		0.356	0.196	0.012	0.027	0.407	0	0	0	0
F1724_13_A_5	LATE	FALL	1	0	0	0		0	0.832	0	0.166	0.001	0	0	0	0
F1724_13_A_6	LATE	FALL	1	0	0	0		0.057	0.152	0	0.046	0.746	0	0	0	0
F1724_13_A_7	LATE	FALL	1	0	0	0		0.004	0.961	0.001	0.005	0.028	0	0	0	0
F1724_13_A_8	HETEROZYGOTE	FALL	1	0	0	0		0	0.998	0	0	0.002	0	0	0	0
F1724_13_A_9	LATE	FALL	1	0	0	0		0.034	0.566	0.007	0.371	0.021	0	0.002	0	0
F1724_13_B_1	LATE	FALL	0.89	0	0.11	0		0	0.884	0.001	0	0	0	0.114	0	0
F1724_13_B_10	LATE	FALL	1	0	0	0		0.11	0.168	0	0.589	0.132	0	0	0	0
F1724_13_B_2	LATE	FALL	1	0	0	0		0.001	0.902	0.058	0.009	0.029	0	0	0	0
F1724_13_B_3	HETEROZYGOTE	FALL	1	0	0	0		0	0.043	0	0.558	0.399	0	0	0	0
F1724_13_B_4	LATE	FALL	1	0	0	0		0	0.998	0	0.001	0.001	0	0	0	0
F1724_13_B_5	HETEROZYGOTE	FALL	0.89	0.11	0.01	0		0.104	0.586	0.005	0.128	0.064	0	0.006	0.108	0
F1724_13_B_6	LATE	FALL	1	0	0	0		0	0.944	0	0.001	0.055	0	0	0	0
F1724_13_B_7	LATE	FALL	0.97	0.03	0	0		0.04	0.621	0	0.293	0.014	0	0	0.031	0
F1724_13_B_8	LATE	FALL	1	0	0	0		0	0.653	0	0.342	0.004	0	0	0	0
F1724_13_B_9	LATE	FALL	0.97	0.03	0	0		0.428	0.54	0.002	0	0	0	0	0.03	0
F1724_13_C_1	LATE	FALL	1	0	0	0		0.001	0.084	0.006	0.907	0.003	0	0	0	0
F1724_13_C_2	LATE	FALL	1	0	0	0		0.033	0.382	0.002	0.312	0.271	0	0	0	0
F1724_13_C_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0.014	0.952	0.034	0	0	0	0	0	0
F1724_14_A_1	HETEROZYGOTE	FALL	1	0	0	0		0	0.999	0	0	0	0	0	0	0
F1724_14_A_2																
F1724_14_B_1	LATE	FALL	1	0	0	0		0.01	0.255	0.003	0.724	0.008	0	0	0	0
F1724_14_B_2	HETEROZYGOTE	FALL	1	0	0	0		0.027	0.789	0.169	0.001	0.014	0	0.001	0	0
F1724_14_B_3	LATE	FALL	1	0	0	0		0.001	0.837	0	0.006	0.157	0	0	0	0
F1724_14_B_4	HETEROZYGOTE	FALL	1	0	0	0		0	0.992	0.001	0.006	0.002	0	0	0	0
F1724_14_B_5	HETEROZYGOTE	FALL	0.97	0	0.02	0		0.223	0.217	0.004	0.345	0.183	0.023	0	0.005	0
F1724_14_C_1	HETEROZYGOTE	FALL	1	0	0	0		0.038	0.956	0.003	0.003	0	0	0	0	0
F1724_14_C_2	LATE	FALL	1	0	0	0		0.223	0.737	0.001	0	0.039	0	0	0	0
F1724_14_C_3	LATE	FALL	1	0	0	0		0.088	0.905	0	0.001	0.006	0	0	0	0
F1724_14_D_1	LATE	FALL	1	0	0	0		0.562	0.172	0.001	0.189	0.075	0	0	0	0
F1724_3_A_1		FALL	1	0	0	0		0.042	0.408	0.012	0.054	0.482	0.002	0.001	0	0
F1724_4_A_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.907	0.001	0.002	0.087	0	0	0	0
F1724_4_A_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.231	0.268	0.001	0.5	0	0	0	0
F1724_4_A_3	HETEROZYGOTE	FALL	1	0	0	0		0.163	0.655	0.001	0.065	0.117	0	0	0	0
F1724_4_A_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.86	0.114	0.026	0.001	0	0	0	0
F1724_4_A_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0.046	0.945	0	0.004	0.004	0	0	0	0
F1724_4_A_6	HETEROZYGOTE	FALL	1	0	0	0		0.026	0.954	0.003	0.017	0	0	0.001	0	0
F1724_4_A_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0.004	0.184	0.688	0.006	0.118	0	0	0	0
F1724_4_A_8	LATE	FALL	0.88	0	0.12	0		0.001	0.803	0.004	0.001	0.073	0.117	0	0	0
F1724_4_A_9																
F1724_5_A_1	HETEROZYGOTE	FALL	1	0	0	0		0.357	0.045	0.005	0.516	0.076	0.001	0	0	0
F1724_5_A_10	HETEROZYGOTE	FALL	1	0	0	0		0.071	0.356	0.001	0.539	0.033	0	0	0	0
F1724_5_A_11	LATE	FALL	1	0	0	0		0.002	0.992	0.002	0	0.004	0	0	0	0
F1724_5_A_12	HETEROZYGOTE	FALL	1	0	0	0		0.047	0.053	0.852	0.018	0.025	0	0	0.004	0
F1724_5_A_13	LATE	FALL	1	0	0	0		0.009	0.372	0	0.534	0.083	0	0	0.003	0
F1724_5_A_14	HETEROZYGOTE	FALL	1	0	0	0		0.543	0.203	0.001	0.118	0.135	0	0	0	0
F1724_5_A_15	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.977	0.005	0.001	0.016	0	0	0	0
F1724_5_A_16	LATE	FALL	0.99	0.01	0	0		0.001	0.852	0.13	0.004	0.004	0	0	0.009	0
F1724_5_A_17	EARLY	SPRING	1	0	0	0	Feather River Spring	0.609	0.39	0	0	0	0	0	0	0
F1724_5_A_18	HETEROZYGOTE	FALL	1	0	0	0		0.375	0.62	0	0.005	0	0	0	0	0
F1724_5_A_19	HETEROZYGOTE	FALL	1	0	0	0		0.016	0.326	0.007	0.022	0.629	0	0	0	0
F1724_5_A_2	LATE	FALL	1	0	0	0		0.108	0.823	0.052	0.015	0.002	0	0	0	0
F1724_5_A_20	HETEROZYGOTE	FALL	1	0	0	0		0.046	0.093	0	0.294	0.566	0	0	0	0
F1724_5_A_21	HETEROZYGOTE	FALL	1	0	0	0		0	0.771	0.003	0.091	0.134	0	0	0	0
F1724_5_A_22																
F1724_5_A_23	LATE	FALL	1	0	0	0		0.018	0.765	0.004	0.004	0.209	0	0	0	0
F1724_5_A_24	LATE	FALL	1	0	0	0		0.021	0.787	0.002	0.01	0.18	0	0	0	0
F1724_5_A_25	HETEROZYGOTE	FALL	1	0	0	0		0.015	0.984	0.001	0	0.001	0	0	0	0
F1724_5_A_3	HETEROZYGOTE	FALL	1	0	0	0		0.005	0.549	0.002	0.432	0.012	0	0	0	0
F1724_5_A_4	LATE	FALL	1	0	0	0		0	0.988	0.011	0	0	0	0	0	0
F1724_5_A_5	HETEROZYGOTE	FALL	1	0	0	0		0	0.913	0.006	0.002	0.079	0	0	0	0
F1724_5_A_6																
F1724_5_A_7	LATE	FALL	1	0	0	0		0.828	0.16	0	0.008	0.003	0	0	0	0
F1724_5_A_8	HETEROZYGOTE	FALL	1	0	0	0		0.145	0.746	0	0.052	0.057	0	0	0	0
F1724_5_A_9	HETEROZYGOTE	FALL	1	0	0	0		0.056	0.779	0.013	0.002	0.145	0.004	0.001	0	0
F1724_6_A_1	LATE	FALL	1	0	0	0		0.008	0.957	0.001	0.031	0.003	0	0	0	0
F1724_6_A_10	LATE	FALL	1	0	0	0		0.003	0.711	0.003	0.266	0.017	0	0	0	0
F1724_6_A_11	LATE	FALL	1	0	0	0		0.936	0.048	0	0.007	0.009	0	0	0	0
F1724_6_A_12	LATE	FALL	1	0	0	0		0.431	0.269	0.088	0.012	0.197	0	0	0.003	0
F1724_6_A_13	LATE	FALL	1	0	0	0		0	0.073	0	0.926	0.001	0	0	0	0
F1724_6_A_14	HETEROZYGOTE	FALL	1	0	0	0		0.028	0.086	0	0.849	0.038	0	0	0	0
F1724_6_A_15	EARLY	SPRING	0.99	0.01	0	0	Feather River Spring	0.501	0.314	0.039	0.129	0.012	0	0	0.005	0
F1724_6_A_16	HETEROZYGOTE	FALL	1	0	0	0		0.008	0.351	0.633	0.001	0.005	0	0	0.001	0
F1724_6_A_17	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.458	0.001	0.005	0.533	0	0	0	0
F1724_6_A_18	LATE	FALL	1	0	0	0		0.462	0.371	0.001	0.126	0.041	0	0	0	0
F1724_6_A_19																
F1724_6_A_2	EARLY	SPRING	0.62	0.01	0.37	0	Feather River Spring	0.214	0.139	0.012	0.075	0.182	0.001	0.366	0.01	0
F1724_6_A_20	HETEROZYGOTE	FALL	0.99	0.01	0	0		0.051	0.742	0.023	0.024	0.148	0	0	0.012	0
F1724_6_A_21	HETEROZYGOTE	FALL	1	0	0	0		0	0.988	0.001	0	0.011	0	0	0	0
F1724_6_A_22	HETEROZYGOTE	FALL	0.98	0.02	0	0		0.393	0.383	0	0.143	0.065	0	0	0.016	0
F1724_6_A_23	HETEROZYGOTE	FALL	1	0	0	0		0.05	0.83	0.03	0.057	0.032	0	0	0.001	0
F1724_6_A_24	HETEROZYGOTE	FALL	1	0	0	0		0	0.765	0.003	0.094	0.138	0	0	0	0
F1724_6_A_25	LATE	FALL	1	0	0	0		0	0.555	0	0.443	0	0	0.002	0	0
F1724_6_A_3	LATE	FALL	1	0	0	0		0.008	0.911	0.013	0.024	0.044	0	0	0	0
F1724_6_A_4	LATE	FALL	1	0	0	0		0.047	0.266	0.003	0.657	0.026	0	0	0	0
F1724_6_A_5		FALL	1	0	0	0		0.023	0.803	0.008	0.131	0.034	0	0	0.001	0
F1724_6_A_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.982	0.013	0	0.002	0	0	0	0
F1724_6_A_7	HETEROZYGOTE	FALL	1	0	0	0		0.083	0.586	0.001	0.263	0.066	0	0	0	0
F1724_6_A_8	HETEROZYGOTE	FALL	0.97	0.03	0	0		0.358	0.303	0.002	0.292	0.015	0	0	0.029	0
F1724_6_A_9	HETEROZYGOTE	FALL	0.98	0.02	0	0		0.063	0.771	0.03	0.101	0.012	0	0.003	0.02	0
F1724_6_B_1																
F1724_6_B_2	EARLY	WINTER	0	0	0	1		0	0	0	0	0	0	0	0	1
F1724_6_B_3		WINTER	0	0	0	1		0	0	0	0	0	0	0	0	1
F1724_6_B_4	HETEROZYGOTE	FALL	0.66	0	0.34	0		0	0.262	0	0.01	0.389	0.339	0	0	0
F1724_6_C_1																
F1724_6_C_2																
F1724_6_C_3	EARLY	WINTER	0	0	0	1		0	0	0	0	0	0	0	0	1
F1724_7_A_1	LATE	FALL	1	0	0	0		0	0.351	0.635	0.014	0.001	0	0	0	0
F1724_7_A_10	HETEROZYGOTE	FALL	1	0	0	0		0.21	0.751	0.002	0.026	0.011	0	0	0	0
F1724_7_A_11	LATE	FALL	1	0	0	0		0.013	0.02	0	0.074	0.893	0	0	0	0
F1724_7_A_12	LATE	FALL	1	0	0	0		0.194	0.805	0	0.001	0	0	0	0	0
F1724_7_A_13	LATE	FALL	0.98	0.02	0	0		0.013	0.955	0.007	0.007	0.001	0	0	0.017	0
F1724_7_A_14	LATE	FALL	1	0	0	0		0	0.717	0	0.243	0.039	0	0	0.001	0
F1724_7_A_15	LATE	FALL	1	0	0	0		0.85	0.019	0	0.128	0.002	0	0	0	0
F1724_7_A_16	LATE	FALL	1	0	0	0		0.001	0.908	0.035	0.003	0.052	0	0	0	0
F1724_7_A_17	LATE	FALL	1	0	0	0		0.1	0.828	0.043	0	0.028	0	0	0	0
F1724_7_A_18	LATE	FALL	1	0	0	0		0.007	0.023	0.849	0.023	0.098	0	0	0	0
F1724_7_A_19	LATE	FALL	1	0	0	0		0.019	0.132	0.001	0.024	0.821	0	0	0.003	0
F1724_7_A_2	LATE	FALL	1	0	0	0		0	0.986	0.008	0.005	0.001	0	0	0	0
F1724_7_A_20	LATE	FALL	1	0	0	0		0.939	0.045	0	0	0.016	0	0	0	0
F1724_7_A_21	LATE	FALL	1	0	0	0		0.002	0.242	0	0.19	0.566	0	0	0	0
F1724_7_A_22	LATE	FALL	0.98	0.02	0	0		0.002	0.946	0.001	0.003	0.026	0	0	0.022	0
F1724_7_A_23	HETEROZYGOTE	FALL	1	0	0	0		0.097	0.052	0	0.628	0.223	0	0	0	0
F1724_7_A_24	LATE	FALL	1	0	0	0		0.002	0.997	0	0	0.001	0	0	0	0
F1724_7_A_25	LATE	FALL	1	0	0	0		0.101	0.293	0	0.102	0.502	0	0	0.001	0
F1724_7_A_3	HETEROZYGOTE	FALL	1	0	0	0		0.014	0.345	0	0.025	0.612	0	0	0.003	0
F1724_7_A_4	LATE	FALL	0.93	0	0.07	0		0.003	0.905	0.023	0.003	0.001	0	0.065	0	0
F1724_7_A_5	LATE	FALL	1	0	0	0		0.002	0.056	0.001	0.93	0.012	0	0	0	0
F1724_7_A_6	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.973	0.001	0.026	0	0	0	0	0
F1724_7_A_7	HETEROZYGOTE	FALL	1	0	0	0		0.109	0.879	0	0.002	0.01	0	0	0	0
F1724_7_A_8	LATE	FALL	1	0	0	0		0.001	0.999	0	0	0	0	0	0	0
F1724_7_A_9	LATE	FALL	1	0	0	0		0	0.007	0	0.223	0.769	0	0	0	0
F1724_7_B_1	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.074	0	0.909	0.013	0	0.001	0.001	0
F1724_7_B_2	LATE	FALL	0.97	0.03	0	0		0.008	0.395	0	0.297	0.269	0	0	0.032	0
F1724_7_B_3	LATE	FALL	1	0	0	0		0.008	0.402	0	0.054	0.536	0	0	0	0
F1724_7_B_4	HETEROZYGOTE	FALL	1	0	0	0		0.006	0.366	0.025	0.371	0.233	0	0	0	0
F1724_7_B_5	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.703	0	0.007	0.289	0	0	0	0
F1724_8_A_1																
F1724_8_A_10	LATE	FALL	1	0	0	0		0.013	0.57	0.039	0.17	0.208	0	0	0	0
F1724_8_A_11	LATE	FALL	1	0	0	0		0.168	0.224	0	0.141	0.464	0	0	0.004	0
F1724_8_A_12	EARLY	SPRING	1	0	0	0	Feather River Spring	0.009	0.985	0.002	0.001	0.003	0	0	0	0
F1724_8_A_13	LATE	FALL	1	0	0	0		0.133	0.47	0.055	0.291	0.051	0	0	0	0
F1724_8_A_14	HETEROZYGOTE	FALL	1	0	0	0		0	0.632	0	0.347	0.021	0	0	0	0
F1724_8_A_15	LATE	FALL	1	0	0	0		0.027	0.953	0.003	0	0.017	0	0	0	0
F1724_8_A_16	LATE	FALL	1	0	0	0		0.059	0.939	0.001	0	0	0	0	0	0
F1724_8_A_17	HETEROZYGOTE	FALL	1	0	0	0		0	0.998	0	0	0.002	0	0	0	0
F1724_8_A_18	LATE	FALL	1	0	0	0		0.105	0.855	0.001	0.021	0.017	0	0	0	0
F1724_8_A_19	HETEROZYGOTE	FALL	1	0	0	0		0.099	0.523	0.022	0.001	0.355	0	0	0	0
F1724_8_A_2																
F1724_8_A_20	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.377	0.001	0.01	0.611	0	0	0	0
F1724_8_A_21	LATE	FALL	1	0	0	0		0.001	0.969	0.002	0.016	0.012	0	0	0	0
F1724_8_A_22	HETEROZYGOTE	FALL	0.98	0.02	0	0		0.298	0.133	0	0.501	0.049	0	0	0.017	0
F1724_8_A_23	LATE	FALL	1	0	0	0		0	0.095	0	0.899	0.006	0	0	0	0
F1724_8_A_24	HETEROZYGOTE	FALL	1	0	0	0		0.972	0.024	0	0	0.002	0	0.001	0	0
F1724_8_A_25	HETEROZYGOTE	FALL	1	0	0	0		0	0.923	0.076	0.001	0	0	0	0	0
F1724_8_A_3	LATE	FALL	1	0	0	0		0.001	0	0	0.997	0.001	0	0.001	0	0
F1724_8_A_4	HETEROZYGOTE	FALL	1	0	0	0		0.006	0.948	0.009	0.012	0.026	0	0	0	0
F1724_8_A_5	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.971	0.002	0.004	0.018	0	0	0	0
F1724_8_A_6	LATE	FALL	1	0	0	0		0.008	0.53	0.002	0.459	0	0	0	0	0
F1724_8_A_7																
F1724_8_A_8	HETEROZYGOTE	FALL	1	0	0	0		0.018	0.928	0.037	0.002	0.016	0	0	0	0
F1724_8_A_9	LATE	FALL	1	0	0	0		0.054	0.847	0	0.051	0.049	0	0	0	0
F1724_8_B_1	HETEROZYGOTE	FALL	1	0	0	0		0.112	0.032	0	0.24	0.616	0	0	0.001	0
F1724_8_B_2	HETEROZYGOTE	FALL	1	0	0	0		0.023	0.508	0.007	0.453	0.008	0	0	0	0
F1724_8_B_3		FALL	0.97	0	0.03	0		0.158	0.462	0.004	0.29	0.055	0.005	0.026	0	0
F1724_8_B_4	HETEROZYGOTE	FALL	1	0	0	0		0.019	0.112	0	0.002	0.868	0	0	0	0
F1724_8_B_5	HETEROZYGOTE	FALL	1	0	0	0		0.027	0.53	0	0.025	0.419	0	0	0	0
F1724_9_A_1	HETEROZYGOTE	FALL	0.95	0.01	0.03	0		0.197	0.134	0.035	0.32	0.266	0.006	0.028	0.014	0
F1724_9_A_10	HETEROZYGOTE	FALL	1	0	0	0		0.005	0.028	0	0.006	0.961	0	0	0	0
F1724_9_A_11	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.999	0	0	0	0	0	0	0
F1724_9_A_12	LATE	FALL	1	0	0	0		0.268	0.683	0	0.048	0	0	0	0	0
F1724_9_A_13	HETEROZYGOTE	FALL	1	0	0	0		0.006	0.009	0.001	0.931	0.053	0	0	0	0
F1724_9_A_14	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.2	0.763	0.022	0.013	0	0	0	0
F1724_9_A_15	LATE	FALL	1	0	0	0		0	0.838	0.156	0.005	0	0	0	0	0
F1724_9_A_16	HETEROZYGOTE	FALL	1	0	0	0		0.223	0.768	0	0	0.008	0	0	0	0
F1724_9_A_17	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.995	0	0.002	0.001	0	0	0	0
