Sample ID,Sampling Event,Date,Time,FL (mm),Field Run ID,SHERLOCK ID,SHERLOCK Early/Late  Call,SHERLOCK Spring/Winter Call,GTSeq ID,Gtseq Chr28 haplo,GTSeq Run ID,Final Run Designation,,** = Incongruence,"Spring*=Early/Early sample that most likely is spring, but has not been run through the spring/winter assay"
YUR23_7_B_4,7,2/6/2023,11:08,62,Spring,,,,,,,,,,
YUR23_7_B_5,7,2/6/2023,11:10,59,Spring,,,,,,,,,,
YUR23_7_B_6,7,2/6/2023,11:14,56,Spring,,,,,,,,,,
YUR23_7_B_7,7,2/6/2023,11:20,60,Spring,,,,,,,,,,
YUR23_7_B_8,7,2/6/2023,11:22,55,Spring,,Early/Early,,,,,Spring*,,,
YUR23_7_C_1,7,2/6/2023,11:24,67,Spring,,,,,,,,,,
YUR23_7_C_2,7,2/6/2023,11:18,70,Spring,,,,,,,,,,
BTC23_8_A_1 NM,8,2/13/2023,n/r,32,Fall,,,,,,,,,,
BTC23_8_A_10,8,2/14/2023,n/r,39,Fall,,,,,,,,,,
BTC23_8_A_11,8,2/14/2023,n/r,34,Fall,,,,,,,,,,
BTC23_8_A_12,8,2/14/2023,n/r,35,Fall,,,,,,,,,,
BTC23_8_A_13,8,2/14/2023,n/r,32,Fall,,,,,,,,,,
BTC23_8_A_14,8,2/15/2023,n/r,33,Fall,,,,,,,,,,
BTC23_8_A_15,8,2/15/2023,n/r,35,Fall,,,,,,,,,,
BTC23_8_A_16,8,2/15/2023,n/r,39,Fall,,,,,,,,,,
BTC23_8_A_17,8,2/15/2023,n/r,34,Fall,,,,,,,,,,
BTC23_8_A_18,8,2/15/2023,n/r,34,Fall,,,,,,,,,,
BTC23_8_A_19,8,2/15/2023,n/r,34,Fall,,,,,,,,,,
BTC23_8_A_2,8,2/13/2023,n/r,35,Fall,,,,,,,,,,
BTC23_8_A_20,8,2/15/2023,n/r,33,Fall,,,,,,,,,,
BTC23_8_A_21,8,2/15/2023,n/r,32,Fall,,,,,,,,,,
BTC23_8_A_22,8,2/16/2023,n/r,35,Fall,,,,,,,,,,
BTC23_8_A_23,8,2/16/2023,n/r,36,Fall,,,,,,,,,,
BTC23_8_A_24,8,2/16/2023,n/r,33,Fall,,,,,,,,,,
BTC23_8_A_25,8,2/16/2023,n/r,45,Fall,,,,,,,,,,
BTC23_8_A_3,8,2/13/2023,n/r,35,Fall,,,,,,,,,,
BTC23_8_A_4,8,2/13/2023,n/r,33,Fall,,,,,,,,,,
BTC23_8_A_5,8,2/13/2023,n/r,37,Fall,,,,,,,,,,
BTC23_8_A_6,8,2/13/2023,n/r,35,Fall,,,,,,,,,,
BTC23_8_A_7,8,2/13/2023,n/r,35,Fall,,,,,,,,,,
BTC23_8_A_8,8,2/13/2023,n/r,33,Fall,,,,,,,,,,
BTC23_8_A_9,8,2/13/2023,n/r,33,Fall,,,,,,,,,,
BUT23_8_A_1,8,2/22/2023,9:30,38,Spring,,,,,,,,,,
BUT23_8_A_2,8,2/22/2023,9:33,34,Spring,,,,,,,,,,
BUT23_8_A_3,8,2/22/2023,9:34,39,Spring,,,,,,,,,,
BUT23_8_A_4,8,2/22/2023,9:38,37,Spring,,,,,,,,,,
BUT23_8_A_5,8,2/22/2023,9:41,37,Spring,,,,,,,,,,
BUT23_8_A_6,8,2/22/2023,9:44,39,Spring,,,,,,,,,,
BUT23_8_A_7,8,2/22/2023,9:48,39,Spring,,,,,,,,,,
BUT23_8_A_8,8,2/22/2023,9:50,37,Spring,,,,,,,,,,
CLR23_8_A_1,8,2/13/2023,n/r,38,Fall,,,,,,,,,,
CLR23_8_A_10,8,2/13/2023,n/r,37,Fall,,,,,,,,,,
CLR23_8_A_11,8,2/13/2023,n/r,38,Fall,,,,,,,,,,
CLR23_8_A_12,8,2/13/2023,n/r,39,Fall,,,,,,,,,,
CLR23_8_A_13,8,2/13/2023,n/r,37,Fall,,,,,,,,,,
CLR23_8_A_14,8,2/13/2023,n/r,40,Fall,,,,,,,,,,
CLR23_8_A_15,8,2/13/2023,n/r,39,Fall,,,,,,,,,,
CLR23_8_A_16,8,2/13/2023,n/r,38,Fall,,,,,,,,,,
CLR23_8_A_17,8,2/13/2023,n/r,42,Fall,,,,,,,,,,
CLR23_8_A_18,8,2/13/2023,n/r,37,Fall,,,,,,,,,,
CLR23_8_A_19,8,2/13/2023,n/r,36,Fall,,,,,,,,,,
CLR23_8_A_2,8,2/13/2023,n/r,38,Fall,,,,,,,,,,
CLR23_8_A_20,8,2/13/2023,n/r,40,Fall,,,,,,,,,,
CLR23_8_A_21,8,2/13/2023,n/r,42,Fall,,,,,,,,,,
CLR23_8_A_22,8,2/13/2023,n/r,37,Fall,,,,,,,,,,
CLR23_8_A_23,8,2/13/2023,n/r,40,Fall,,,,,,,,,,
CLR23_8_A_24,8,2/13/2023,n/r,38,Fall,,,,,,,,,,
CLR23_8_A_25,8,2/13/2023,n/r,39,Fall,,,,,,,,,,
CLR23_8_A_3,8,2/13/2023,n/r,42,Fall,,,,,,,,,,
CLR23_8_A_4,8,2/13/2023,n/r,39,Fall,,,,,,,,,,
CLR23_8_A_5,8,2/13/2023,n/r,38,Fall,,,,,,,,,,
CLR23_8_A_6,8,2/13/2023,n/r,37,Fall,,,,,,,,,,
CLR23_8_A_7,8,2/13/2023,n/r,39,Fall,,,,,,,,,,
CLR23_8_A_8,8,2/13/2023,n/r,39,Fall,,,,,,,,,,
CLR23_8_A_9,8,2/13/2023,n/r,38,Fall,,,,,,,,,,
DEL23_8_B_1,8,2/20/2023,9:45,54,n/r,,,,,,,,,,
DER23_8_A_1,8,2/15/2023,8:30,34,n/r,,,,,,,,,,
DER23_8_A_10,8,2/17/2023,10:45,35,n/r,,,,,,,,,,
DER23_8_A_11,8,2/17/2023,10:49,34,n/r,,,,,,,,,,
DER23_8_A_12,8,2/17/2023,10:50,34,n/r,,,,,,,,,,
DER23_8_A_13,8,2/17/2023,10:52,36,n/r,,,,,,,,,,
DER23_8_A_14,8,2/17/2023,10:53,35,n/r,,,,,,,,,,
DER23_8_A_15,8,2/17/2023,10:54,33,n/r,,,,,,,,,,
DER23_8_A_16,8,2/21/2023,11:56,34,n/r,,,,,,,,,,
DER23_8_A_17,8,2/21/2023,11:59,35,n/r,,,,,,,,,,
DER23_8_A_18,8,2/21/2023,12:01,34,n/r,,,,,,,,,,
DER23_8_A_19,8,2/21/2023,12:02,35,n/r,,,,,,,,,,
DER23_8_A_2,8,2/15/2023,8:35,35,n/r,,,,,,,,,,
DER23_8_A_20,8,2/21/2023,12:04,32,n/r,,,,,,,,,,
DER23_8_A_3,8,2/15/2023,8:37,34,n/r,,,,,,,,,,
DER23_8_A_4,8,2/16/2023,11:23,33,n/r,,,,,,,,,,
DER23_8_A_5,8,2/16/2023,11:23,34,n/r,,,,,,,,,,
DER23_8_A_6,8,2/16/2023,11:27,33,n/r,,,,,,,,,,
DER23_8_A_7,8,2/16/2023,11:29,35,n/r,,,,,,,,,,
DER23_8_A_8,8,2/16/2023,11:32,33,n/r,,,,,,,,,,
DER23_8_A_9,8,2/17/2023,10:41,34,n/r,,,,,,,,,,
F1723_8_A_1,8,2/21/2023,10:10,34,Fall,,,,,,,,,,
F1723_8_A_2,8,2/22/2023,10:39,37,Fall,,,,,,,,,,
F1723_8_A_3,8,2/22/2023,10:50,38,Fall,,,,,,,,,,
F1723_8_A_4,8,2/23/2023,11:30,41,Fall,,,,,,,,,,
F1723_8_A_5,8,2/23/2023,11:35,38,Fall,,,,,,,,,,
F1723_8_A_6,8,2/23/2023,11:40,39,Fall,,,,,,,,,,
F1723_8_A_7,8,2/24/2023,11:30,38,Fall,,,,,,,,,,
F1723_8_A_8,8,2/24/2023,11:33,38,Fall,,,,,,,,,,
F1723_8_A_9,8,2/24/2023,11:35,38,Fall,,,,,,,,,,
F6123_8_A_1,8,2/21/2023,14:00,35,Fall,,,,,,,,,,
F6123_8_A_10,8,2/21/2023,14:00,40,Fall,,,,,,,,,,
F6123_8_A_100,8,2/24/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_101,8,2/24/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_102,8,2/24/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_103,8,2/24/2023,n/r,33,Fall,,,,,,,,,,
F6123_8_A_104,8,2/24/2023,n/r,39,Fall,,,,,,,,,,
F6123_8_A_105,8,2/24/2023,n/r,39,Fall,,,,,,,,,,
F6123_8_A_106,8,2/24/2023,n/r,35,Fall,,,,,,,,,,
F6123_8_A_107,8,2/24/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_108,8,2/24/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_109,8,2/24/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_11,8,2/21/2023,14:00,35,Fall,,,,,,,,,,
F6123_8_A_110,8,2/24/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_12,8,2/21/2023,14:00,36,Fall,,,,,,,,,,
F6123_8_A_13,8,2/21/2023,14:00,38,Fall,,,,,,,,,,
F6123_8_A_14,8,2/21/2023,14:00,40,Fall,,,,,,,,,,
F6123_8_A_15,8,2/21/2023,14:00,34,Fall,,,,,,,,,,
F6123_8_A_16,8,2/21/2023,14:00,38,Fall,,,,,,,,,,
F6123_8_A_17,8,2/21/2023,14:00,36,Fall,,,,,,,,,,
F6123_8_A_18,8,2/21/2023,14:00,38,Fall,,,,,,,,,,
F6123_8_A_19,8,2/21/2023,14:00,39,Fall,,,,,,,,,,
F6123_8_A_2,8,2/21/2023,14:00,37,Fall,,,,,,,,,,
F6123_8_A_20,8,2/21/2023,14:00,36,Fall,,,,,,,,,,
F6123_8_A_21,8,2/21/2023,14:00,37,Fall,,,,,,,,,,
F6123_8_A_22,8,2/21/2023,14:00,35,Fall,,,,,,,,,,
F6123_8_A_23,8,2/21/2023,14:00,38,Fall,,,,,,,,,,
F6123_8_A_24,8,2/21/2023,14:00,38,Fall,,,,,,,,,,
F6123_8_A_25,8,2/21/2023,14:00,35,Fall,,,,,,,,,,
F6123_8_A_26,8,2/21/2023,14:00,38,Fall,,,,,,,,,,
F6123_8_A_27,8,2/21/2023,14:00,34,Fall,,,,,,,,,,
F6123_8_A_28,8,2/21/2023,14:00,37,Fall,,,,,,,,,,
F6123_8_A_29,8,2/21/2023,14:00,35,Fall,,,,,,,,,,
F6123_8_A_3,8,2/21/2023,14:00,35,Fall,,,,,,,,,,
F6123_8_A_30,8,2/21/2023,14:00,37,Fall,,,,,,,,,,
F6123_8_A_31,8,2/22/2023,14:00,39,Fall,,,,,,,,,,
F6123_8_A_32,8,2/22/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_33,8,2/22/2023,14:00,37,Fall,,,,,,,,,,
F6123_8_A_34,8,2/22/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_35,8,2/22/2023,n/r,34,Fall,,,,,,,,,,
F6123_8_A_36,8,2/22/2023,n/r,49,Fall,,,,,,,,,,
F6123_8_A_37,8,2/22/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_38,8,2/22/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_39,8,2/22/2023,n/r,35,Fall,,,,,,,,,,
F6123_8_A_4,8,2/21/2023,14:00,36,Fall,,,,,,,,,,
F6123_8_A_40,8,2/22/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_41,8,2/22/2023,n/r,35,Fall,,,,,,,,,,
F6123_8_A_42,8,2/22/2023,n/r,34,Fall,,,,,,,,,,
F6123_8_A_43,8,2/22/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_44,8,2/22/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_45,8,2/22/2023,n/r,39,Fall,,,,,,,,,,
F6123_8_A_46,8,2/22/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_47,8,2/22/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_48,8,2/22/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_49,8,2/22/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_5,8,2/21/2023,14:00,39,Fall,,,,,,,,,,
F6123_8_A_50,8,2/22/2023,n/r,35,Fall,,,,,,,,,,
F6123_8_A_51,8,2/22/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_52,8,2/22/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_53,8,2/22/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_54,8,2/22/2023,n/r,39,Fall,,,,,,,,,,
F6123_8_A_55,8,2/22/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_56,8,2/22/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_57,8,2/22/2023,n/r,35,Fall,,,,,,,,,,
F6123_8_A_58,8,2/22/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_59,8,2/22/2023,n/r,35,Fall,,,,,,,,,,
F6123_8_A_6,8,2/21/2023,14:00,36,Fall,,,,,,,,,,
F6123_8_A_60,8,2/22/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_61,8,2/23/2023,13:00,37,Fall,,,,,,,,,,
F6123_8_A_62,8,2/23/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_63,8,2/23/2023,n/r,39,Fall,,,,,,,,,,
F6123_8_A_64,8,2/23/2023,n/r,35,Fall,,,,,,,,,,
F6123_8_A_65,8,2/23/2023,13:09,37,Fall,,,,,,,,,,
F6123_8_A_66,8,2/23/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_67,8,2/23/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_68,8,2/23/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_69,8,2/23/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_7,8,2/21/2023,14:00,37,Fall,,,,,,,,,,
F6123_8_A_70,8,2/23/2023,n/r,38,Fall,,,,,,,,,,
F6123_8_A_71,8,2/23/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_72,8,2/23/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_73,8,2/23/2023,n/r,45,Fall,,,,,,,,,,
F6123_8_A_74,8,2/23/2023,n/r,40,Fall,,,,,,,,,,
F6123_8_A_75,8,2/23/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_76,8,2/23/2023,n/r,35,Fall,,,,,,,,,,
F6123_8_A_77,8,2/23/2023,n/r,40,Fall,,,,,,,,,,
F6123_8_A_78,8,2/23/2023,n/r,78,Fall,,,,,,,,,,
F6123_8_A_79,8,2/23/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_8,8,2/21/2023,14:00,39,Fall,,,,,,,,,,
F6123_8_A_80,8,2/23/2023,n/r,35,Fall,,,,,,,,,,
F6123_8_A_81,8,2/23/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_82,8,2/23/2023,n/r,35,Fall,,,,,,,,,,
F6123_8_A_83,8,2/23/2023,n/r,39,Fall,,,,,,,,,,
F6123_8_A_84,8,2/23/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_85,8,2/23/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_86,8,2/23/2023,n/r,39,Fall,,,,,,,,,,
F6123_8_A_87,8,2/23/2023,n/r,34,Fall,,,,,,,,,,
F6123_8_A_88,8,2/23/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_89,8,2/23/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_9,8,2/21/2023,14:00,35,Fall,,,,,,,,,,
F6123_8_A_90,8,2/23/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_91,8,2/23/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_92,8,2/23/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_93,8,2/24/2023,13:45,38,Fall,,,,,,,,,,
F6123_8_A_94,8,2/24/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_95,8,2/24/2023,n/r,36,Fall,,,,,,,,,,
F6123_8_A_96,8,2/24/2023,n/r,39,Fall,,,,,,,,,,
F6123_8_A_97,8,2/24/2023,13:50,36,Fall,,,,,,,,,,
F6123_8_A_98,8,2/24/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_A_99,8,2/24/2023,n/r,37,Fall,,,,,,,,,,
F6123_8_B_1,8,2/23/2023,13:46,52,Fall,,,,,,,,,,
F6123_8_B_2,8,2/23/2023,13:46,58,Spring,,,,,,,,,,
F6123_8_C_1,8,2/21/2023,15:05,71,Spring,,,,,,,,,,
KNL23_8_A_1,8,2/20/2023,10:17,51,n/r,,,,,,,,,,
KNL23_8_A_2,8,2/20/2023,10:19,41,n/r,,,,,,,,,,
KNL23_8_A_3,8,2/21/2023,10:46,43,n/r,,,,,,,,,,
MIL23_8_A_1,8,2/21/2023,13:49,35,n/r,,,,,,,,,,
MIL23_8_A_10,8,2/22/2023,8:46,35,n/r,,,,,,,,,,
MIL23_8_A_11,8,2/22/2023,8:48,35,n/r,,,,,,,,,,
MIL23_8_A_12,8,2/23/2023,10:09,38,n/r,,,,,,,,,,
MIL23_8_A_13,8,2/23/2023,10:11,35,n/r,,,,,,,,,,
MIL23_8_A_14,8,2/23/2023,10:13,34,n/r,,,,,,,,,,
MIL23_8_A_15,8,2/23/2023,10:15,33,n/r,,,,,,,,,,
MIL23_8_A_16,8,2/23/2023,10:17,35,n/r,,,,,,,,,,
MIL23_8_A_17,8,2/25/2023,13:28,36,n/r,,,,,,,,,,
MIL23_8_A_18,8,2/25/2023,13:34,34,n/r,,,,,,,,,,
MIL23_8_A_19,8,2/25/2023,13:36,34,n/r,,,,,,,,,,
MIL23_8_A_2,8,2/21/2023,13:51,34,n/r,,,,,,,,,,
MIL23_8_A_20,8,2/25/2023,13:39,34,n/r,,,,,,,,,,
MIL23_8_A_3,8,2/21/2023,13:53,33,n/r,,,,,,,,,,
MIL23_8_A_4,8,2/21/2023,13:54,34,n/r,,,,,,,,,,
MIL23_8_A_5,8,2/21/2023,13:55,34,n/r,,,,,,,,,,
MIL23_8_A_6,8,2/22/2023,8:37,34,n/r,,,,,,,,,,
MIL23_8_A_7,8,2/22/2023,8:40,35,n/r,,,,,,,,,,
MIL23_8_A_8,8,2/22/2023,8:41,33,n/r,,,,,,,,,,
MIL23_8_A_9,8,2/22/2023,8:44,32,n/r,,,,,,,,,,
MIL23_8_D_2,8,2/22/2023,8:36,98,n/r,,,,,,,,,,
MIL23_8_D_3,8,2/22/2023,8:37,96,n/r,,,,,,,,,,
TIS23_8_A_1,8,2/24/2023,12:23,40,Fall,,,,,,,,,,
TIS23_8_A_2,8,2/24/2023,12:27,42,Fall,,,,,,,,,,
TIS23_8_A_3,8,2/24/2023,12:29,43,Fall,,,,,,,,,,
TIS23_8_A_4,8,2/24/2023,12:32,44,Fall,,,,,,,,,,
YUR23_8_A_1,8,2/20/2023,9:29,35,Fall,,,,,,,,,,
YUR23_8_A_10,8,2/20/2023,9:47,36,Fall,,,,,,,,,,
YUR23_8_A_11,8,2/20/2023,9:50,34,Fall,,,,,,,,,,
YUR23_8_A_12,8,2/20/2023,9:52,36,Fall,,,,,,,,,,
YUR23_8_A_13,8,2/20/2023,9:53,37,Fall,,,,,,,,,,
YUR23_8_A_14,8,2/20/2023,9:56,38,Fall,,,,,,,,,,
YUR23_8_A_15,8,2/20/2023,9:57,34,Fall,,,,,,,,,,
YUR23_8_A_2,8,2/20/2023,9:31,34,Fall,,,,,,,,,,
YUR23_8_A_3,8,2/20/2023,9:33,36,Fall,,,,,,,,,,
YUR23_8_A_4,8,2/20/2023,9:35,33,Fall,,,,,,,,,,
YUR23_8_A_5,8,2/20/2023,9:37,35,Fall,,,,,,,,,,
YUR23_8_A_6,8,2/20/2023,9:38,37,Fall,,,,,,,,,,
YUR23_8_A_7,8,2/20/2023,9:39,36,Fall,,,,,,,,,,
YUR23_8_A_8,8,2/20/2023,9:41,34,Fall,,,,,,,,,,
YUR23_8_A_9,8,2/20/2023,9:46,39,Fall,,,,,,,,,,
YUR23_8_B_1,8,2/20/2023,9:43,62,Spring,,,,,,,,,,
YUR23_8_B_2,8,2/20/2023,9:59,62,Spring,,,,,,,,,,
YUR23_8_B_3,8,2/20/2023,10:00,63,Spring,,,,,,,,,,
YUR23_8_B_4,8,2/21/2023,9:49,59,Spring,,,,,,,,,,
YUR23_8_B_5,8,2/22/2023,10:42,68,Spring,,,,,,,,,,
BTC23_9_B_1,9,3/7/2023,n/r,62,Fall,,,,,,,,,,
BUT23_9_A_1,9,3/8/2023,11:25,34,Spring,,,,,,,,,,
BUT23_9_A_2,9,3/8/2023,n/r,33,Spring,,,,,,,,,,
BUT23_9_A_3,9,3/8/2023,n/r,38,Spring,,,,,,,,,,
BUT23_9_A_4,9,3/8/2023,n/r,35,Spring,,,,,,,,,,
BUT23_9_A_5,9,3/8/2023,n/r,40,Spring,,,,,,,,,,
BUT23_9_A_6,9,3/8/2023,n/r,37,Spring,,,,,,,,,,
BUT23_9_A_7,9,3/8/2023,n/r,38,Spring,,,,,,,,,,
BUT23_9_A_8,9,3/8/2023,n/r,37,Spring,,,,,,,,,,
CLR23_9_A_1,9,3/6/2023,11:17,38,Fall,,,,,,,,,,
CLR23_9_A_10,9,3/6/2023,11:26,38,Fall,,,,,,,,,,
CLR23_9_A_11,9,3/6/2023,11:27,37,Fall,,,,,,,,,,
CLR23_9_A_12,9,3/6/2023,11:28,38,Fall,,,,,,,,,,
CLR23_9_A_13,9,3/6/2023,11:30,39,Fall,,,,,,,,,,
CLR23_9_A_14,9,3/6/2023,11:33,36,Fall,,,,,,,,,,
CLR23_9_A_15,9,3/6/2023,11:35,33,Fall,,,,,,,,,,
CLR23_9_A_16,9,3/6/2023,11:37,32,Fall,,,,,,,,,,
CLR23_9_A_17,9,3/6/2023,11:38,36,Fall,,,,,,,,,,
CLR23_9_A_18,9,3/7/2023,10:00,36,Fall,,,,,,,,,,
CLR23_9_A_19,9,3/7/2023,10:11,36,Fall,,,,,,,,,,
CLR23_9_A_2,9,3/6/2023,11:17,38,Fall,,,,,,,,,,
CLR23_9_A_20,9,3/7/2023,10:16,38,Fall,,,,,,,,,,
CLR23_9_A_21,9,3/7/2023,10:21,49,Fall,,,,,,,,,,
CLR23_9_A_22,9,3/7/2023,10:23,37,Fall,,,,,,,,,,
CLR23_9_A_23,9,3/7/2023,10:27,39,Fall,,,,,,,,,,
CLR23_9_A_24,9,3/7/2023,10:30,38,Fall,,,,,,,,,,
CLR23_9_A_25,9,3/7/2023,10:33,37,Fall,,,,,,,,,,
CLR23_9_A_3,9,3/6/2023,11:18,38,Fall,,,,,,,,,,
CLR23_9_A_4,9,3/6/2023,11:19,38,Fall,,,,,,,,,,
CLR23_9_A_5,9,3/6/2023,11:19,40,Fall,,,,,,,,,,
CLR23_9_A_6,9,3/6/2023,11:21,40,Fall,,,,,,,,,,
CLR23_9_A_7,9,3/6/2023,11:22,39,Fall,,,,,,,,,,
CLR23_9_A_8,9,3/6/2023,11:23,39,Fall,,,,,,,,,,
CLR23_9_A_9,9,3/6/2023,11:25,38,Fall,,,,,,,,,,
CLR23_9_B_1,9,3/7/2023,10:18,62,Fall,,,,,,,,,,
DEL23_9_A_1,9,3/8/2023,12:27,37,Fall,,,,,,,,,,
DEL23_9_A_2,9,3/9/2023,12:46,38,Fall,,,,,,,,,,
DEL23_9_B_1,9,3/8/2023,11:40,49,Fall,,,,,,,,,,
DEL23_9_B_2,9,3/8/2023,11:42,52,Fall,,,,,,,,,,
DEL23_9_B_3,9,3/8/2023,12:29,62,Fall,,,,,,,,,,
DEL23_9_B_4,9,3/9/2023,12:41,59,Fall,,,,,,,,,,
DEL23_9_B_5,9,3/9/2023,12:43,58,Fall,,,,,,,,,,
DER23_9_A_1,9,3/8/2023,9:35,35,n/r,,,,,,,,,,
DER23_9_A_2,9,3/8/2023,9:39,36,n/r,,,,,,,,,,
F1723_9_A_1,9,3/6/2023,10:55,33,n/r,,,,,,,,,,
F1723_9_A_10,9,3/6/2023,11:15,38,n/r,,,,,,,,,,
F1723_9_A_11,9,3/6/2023,11:17,35,n/r,,,,,,,,,,
F1723_9_A_12,9,3/6/2023,11:18,37,n/r,,,,,,,,,,
F1723_9_A_13,9,3/6/2023,11:20,35,n/r,,,,,,,,,,
F1723_9_A_14,9,3/6/2023,11:22,37,n/r,,,,,,,,,,
F1723_9_A_15,9,3/6/2023,11:23,37,n/r,,,,,,,,,,
F1723_9_A_16,9,3/6/2023,11:25,37,n/r,,,,,,,,,,
F1723_9_A_17,9,3/7/2023,10:23,37,n/r,,,,,,,,,,
F1723_9_A_18,9,3/7/2023,10:25,39,n/r,,,,,,,,,,
F1723_9_A_19,9,3/7/2023,10:27,39,n/r,,,,,,,,,,
F1723_9_A_2,9,3/6/2023,10:57,37,n/r,,,,,,,,,,
F1723_9_A_20,9,3/7/2023,10:28,37,n/r,,,,,,,,,,
F1723_9_A_21,9,3/7/2023,10:29,37,n/r,,,,,,,,,,
F1723_9_A_22,9,3/7/2023,10:30,37,n/r,,,,,,,,,,
F1723_9_A_23,9,3/7/2023,10:32,37,n/r,,,,,,,,,,
F1723_9_A_24,9,3/7/2023,10:39,39,n/r,,,,,,,,,,
F1723_9_A_25,9,3/7/2023,10:36,36,n/r,,,,,,,,,,
F1723_9_A_3,9,3/6/2023,10:58,39,n/r,,,,,,,,,,
F1723_9_A_4,9,3/6/2023,11:00,38,n/r,,,,,,,,,,
F1723_9_A_5,9,3/6/2023,11:05,38,n/r,,,,,,,,,,
F1723_9_A_6,9,3/6/2023,11:06,37,n/r,,,,,,,,,,
F1723_9_A_7,9,3/6/2023,11:08,36,n/r,,,,,,,,,,
F1723_9_A_8,9,3/6/2023,11:10,36,n/r,,,,,,,,,,
F1723_9_A_9,9,3/6/2023,11:11,36,n/r,,,,,,,,,,
F1723_9_B_1,9,3/6/2023,11:27,60,n/r,,,,,,,,,,
F6123_9_A_1,9,3/6/2023,11:34,36,Fall,,,,,,,,,,
F6123_9_A_10,9,3/6/2023,n/r,37,Fall,,,,,,,,,,
F6123_9_A_100,9,3/8/2023,14:00,35,Fall,,,,,,,,,,
F6123_9_A_101,9,3/8/2023,14:00,34,Fall,,,,,,,,,,
F6123_9_A_102,9,3/8/2023,14:00,34,Fall,,,,,,,,,,
F6123_9_A_103,9,3/8/2023,14:00,38,Fall,,,,,,,,,,
F6123_9_A_104,9,3/8/2023,14:00,38,Fall,,,,,,,,,,
F6123_9_A_105,9,3/8/2023,14:00,35,Fall,,,,,,,,,,
F6123_9_A_106,9,3/8/2023,14:00,37,Fall,,,,,,,,,,
F6123_9_A_107,9,3/8/2023,14:00,37,Fall,,,,,,,,,,
F6123_9_A_108,9,3/8/2023,14:00,38,Fall,,,,,,,,,,
F6123_9_A_109,9,3/8/2023,14:00,35,Fall,,,,,,,,,,
F6123_9_A_11,9,3/6/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_110,9,3/8/2023,14:00,38,Fall,,,,,,,,,,
F6123_9_A_12,9,3/6/2023,n/r,37,Fall,,,,,,,,,,
F6123_9_A_13,9,3/6/2023,n/r,38,Fall,,,,,,,,,,
F6123_9_A_14,9,3/6/2023,n/r,46,Fall,,,,,,,,,,
F6123_9_A_15,9,3/6/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_16,9,3/6/2023,n/r,31,Fall,,,,,,,,,,
F6123_9_A_17,9,3/6/2023,n/r,39,Fall,,,,,,,,,,
F6123_9_A_18,9,3/6/2023,n/r,40,Fall,,,,,,,,,,
F6123_9_A_19,9,3/6/2023,n/r,41,Fall,,,,,,,,,,
F6123_9_A_2,9,3/6/2023,n/r,33,Fall,,,,,,,,,,
