SampleID	Gtseq_Chr28_Geno	Pop_Structure_ID	CV_Fall	CV_Late_Fall	CV_Spring	CV_Winter	Tributary	ButteFall	FRHfall	FRHsp	MillDeerFall	SanJoaquinFall	ButteSp	MillDeerSp	ColemanLF	SacWin
DER23_12_C_1	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.529	0	0.022	0.447	0	0	0	0
DER23_13_Ext_1	HETEROZYGOTE	FALL	1	0	0	0		0.06	0.77	0.021	0.094	0.055	0	0	0	0
DER23_14_B_1		SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_14_B_2	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	0.998	0.002	0	0
DER23_14_B_3	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_14_C_1	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_14_C_2		FALL	0.99	0.01	0	0		0.003	0.718	0.149	0.055	0.062	0	0	0.013	0
DER23_14_C_3																
DER23_14_C_4	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_14_C_5	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_14_D_1	EARLY	SPRING	0.06	0	0.94	0	MillDeerSp	0	0.051	0.004	0	0	0.269	0.675	0	0
DER23_14_D_2	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.998	0	0.001	0	0	0	0	0
DER23_14_D_3	LATE	FALL	1	0	0	0		0.005	0.967	0	0.018	0.009	0	0	0	0
DER23_14_D_4	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_14_D_5a	LATE	FALL	0.99	0	0.01	0		0.036	0.601	0.009	0.132	0.213	0	0.01	0	0
DER23_14_D_5b	LATE	FALL	1	0	0	0		0.003	0.776	0.015	0.194	0.011	0	0.001	0	0
DER23_14_D_6	LATE	FALL	1	0	0	0		0.018	0.948	0.02	0.002	0.007	0	0	0.005	0
DER23_14_D_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0.196	0.001	0.037	0.014	0.752	0	0	0	0
DER23_14_D_8	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_14_D_9	HETEROZYGOTE	FALL	1	0	0	0		0	0.892	0.108	0	0	0	0	0	0
DER23_14_E_1	EARLY	SPRING	0	0	1	0	MillDeerSp	0	0	0	0	0	0	1	0	0
DER23_2_D_1	EARLY	SPRING	0.99	0	0.01	0	Feather River Spring	0	0.887	0.102	0	0	0	0.011	0	0
DER23_3_C_1	EARLY	SPRING	0.15	0	0.85	0	MillDeerSp	0	0.153	0	0	0.001	0.003	0.843	0	0
DER23_3_C_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.038	0.082	0	0.872	0	0.004	0	0
DER23_3_C_3	EARLY	SPRING	0.11	0	0.89	0	ButteSp	0	0.103	0	0.002	0.001	0.893	0.001	0	0
DER23_3_C_4	EARLY	SPRING	0.91	0	0.09	0	Feather River Spring	0	0.337	0.566	0.001	0.01	0.012	0.074	0	0
DER23_3_C_5	EARLY	SPRING	0	0	1	0	ButteSp	0	0.001	0	0	0	0.629	0.37	0	0
DER23_3_C_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.025	0.974	0	0	0	0.001	0	0
DER23_3_XTRA_1	EARLY	SPRING	0.05	0	0.95	0	MillDeerSp	0.044	0	0	0.001	0	0.066	0.889	0	0
DER23_3_XTRA_10	EARLY	SPRING	0.94	0	0.06	0	Feather River Spring	0.002	0.149	0.787	0	0	0.001	0.061	0	0
DER23_3_XTRA_11	EARLY	SPRING	0	0	1	0	ButteSp	0.001	0.004	0	0	0	0.995	0	0	0
DER23_3_XTRA_12	EARLY	SPRING	0.49	0	0.51	0	ButteSp	0.489	0.003	0	0	0.001	0.507	0	0	0
DER23_3_XTRA_2	EARLY	SPRING	0	0	1	0	MillDeerSp	0	0	0.001	0	0	0.038	0.961	0	0
DER23_3_XTRA_3	EARLY	SPRING	0	0	1	0	MillDeerSp	0	0	0	0	0	0	1	0	0
DER23_3_XTRA_4	EARLY	SPRING	0	0	1	0	MillDeerSp	0	0	0	0	0	0.017	0.983	0	0
DER23_3_XTRA_5	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_3_XTRA_6	EARLY	SPRING	0	0	1	0	MillDeerSp	0	0	0	0	0	0.003	0.997	0	0
DER23_3_XTRA_7	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_3_XTRA_8	EARLY	SPRING	0	0	1	0	MillDeerSp	0	0	0	0	0	0	1	0	0
DER23_3_XTRA_9	EARLY	SPRING	0.85	0	0.15	0	Feather River Spring	0	0.375	0.469	0.001	0.001	0	0.154	0	0
DER23_4_XTRA_1																
DER23_7_A_1	LATE	FALL	1	0	0	0		0.145	0.172	0.487	0.093	0.101	0	0	0	0
DER23_7_A_2	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_7_A_3	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_7_D_1	EARLY	SPRING	0.37	0	0.63	0	MillDeerSp	0	0.274	0.097	0	0	0	0.628	0	0
DER23_7_D_2	EARLY	SPRING	0.11	0	0.88	0	ButteSp	0.001	0.109	0.002	0.001	0.001	0.85	0.035	0.002	0
DER23_8_A_1	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_10	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_11	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_12	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_13	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	0.998	0.002	0	0
DER23_8_A_14	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_15	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_16	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_17	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_18	HETEROZYGOTE	SPRING	0	0	1	0	ButteSp	0	0.001	0	0	0	0.998	0	0	0
DER23_8_A_19	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_2	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_20	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_3	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_4	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_5																
DER23_8_A_6	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_7	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_8	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_A_9	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_D_1	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_8_E_1	EARLY	SPRING	0.34	0.02	0.65	0	MillDeerSp	0.003	0.077	0.253	0	0.001	0.001	0.646	0.018	0
DER23_9_A_1a	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_9_A_1b	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
DER23_9_A_2	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	0.998	0.002	0	0
F1723_10_A_1	LATE	FALL	1	0	0	0		0.005	0.164	0	0.005	0.826	0	0	0	0
F1723_10_A_2	LATE	FALL	1	0	0	0		0.941	0.026	0	0.024	0.009	0	0	0	0
F1723_10_A_3	LATE	FALL	1	0	0	0		0.009	0.909	0.006	0.071	0.004	0	0	0	0
F1723_10_A_4	LATE	FALL	1	0	0	0		0	0.838	0.002	0.119	0.04	0	0	0	0
F1723_10_A_5	LATE	FALL	1	0	0	0		0.091	0.438	0	0.061	0.409	0	0	0	0
F1723_10_A_6	LATE	FALL	1	0	0	0		0	0.173	0	0.119	0.708	0	0	0	0
F1723_10_B_1	LATE	FALL	1	0	0	0		0.07	0.926	0	0.002	0.002	0	0	0	0
F1723_10_B_2	HETEROZYGOTE	FALL	1	0	0	0		0.463	0.192	0.187	0.02	0.138	0	0	0.001	0
F1723_11_A_1	LATE	FALL	0.98	0.02	0	0		0.079	0.064	0.02	0.813	0.001	0	0	0.023	0
F1723_11_A_2	LATE	FALL	1	0	0	0		0.119	0.441	0	0.152	0.284	0	0	0.003	0
F1723_11_A_3	HETEROZYGOTE	FALL	1	0	0	0		0	0.006	0.002	0.992	0	0	0	0	0
F1723_11_A_4	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.045	0.034	0.093	0.825	0	0	0	0
F1723_11_A_5	HETEROZYGOTE	FALL	1	0	0	0		0.016	0.102	0	0.759	0.123	0	0	0	0
F1723_11_A_6	LATE	FALL	1	0	0	0		0	0.004	0	0	0.996	0	0	0	0
F1723_11_A_7	LATE	FALL	1	0	0	0		0.048	0.135	0.005	0	0.811	0	0	0	0
F1723_11_A_8	LATE	FALL	1	0	0	0		0.003	0.348	0.593	0.001	0.056	0	0	0	0
F1723_11_A_9	LATE	FALL	1	0	0	0		0.205	0.768	0.001	0.004	0.022	0	0	0.001	0
F1723_11_B_1	LATE	FALL	1	0	0	0		0.001	0.079	0.012	0.041	0.867	0	0	0	0
F1723_11_B_2	HETEROZYGOTE	FALL	1	0	0	0		0.014	0.961	0.001	0.009	0.015	0	0	0	0
F1723_11_B_3	HETEROZYGOTE	FALL	1	0	0	0		0	0.997	0.002	0	0	0	0	0	0
F1723_11_B_4	LATE	FALL	0.97	0.03	0	0		0.028	0.89	0	0.007	0.04	0	0	0.035	0
F1723_11_C_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.006	0.344	0.65	0	0	0	0	0	0
F1723_12_A_1	HETEROZYGOTE	FALL	1	0	0	0		0.013	0.215	0.002	0.006	0.765	0	0	0	0
F1723_12_A_2	LATE	FALL	0.99	0.01	0	0		0.018	0.583	0.009	0.005	0.379	0	0	0.006	0
F1723_12_A_3	LATE	FALL	1	0	0	0		0.014	0.471	0	0	0.515	0	0	0	0
F1723_12_B_1	HETEROZYGOTE	FALL	1	0	0	0		0	0.999	0.001	0	0	0	0	0	0
F1723_12_B_2	LATE	FALL	1	0	0	0		0.013	0.221	0.126	0.062	0.578	0	0	0	0
F1723_12_B_3	HETEROZYGOTE	FALL	1	0	0	0		0.084	0.274	0.039	0.003	0.596	0	0	0.005	0
F1723_12_B_5	HETEROZYGOTE	FALL	1	0	0	0		0.045	0.891	0.002	0.001	0.061	0	0	0	0
F1723_12_C_1	HETEROZYGOTE	FALL	1	0	0	0		0.076	0.922	0	0	0	0	0	0	0
F1723_12_C_2	HETEROZYGOTE	FALL	1	0	0	0		0	0.284	0.011	0.464	0.241	0	0	0	0
F1723_12_C_3	HETEROZYGOTE	FALL	1	0	0	0		0.135	0.725	0.041	0.003	0.096	0	0	0	0
F1723_14_A_1	LATE	LATEFALL	0.4	0.6	0	0		0	0.354	0.004	0.002	0.038	0	0	0.603	0
F1723_14_B_1	LATE	FALL	1	0	0	0		0	0.024	0	0.023	0.953	0	0	0	0
F1723_14_D_1	LATE	FALL	0.99	0.01	0	0		0.002	0.87	0.008	0.112	0	0	0	0.008	0
F1723_3_A_1																
F1723_3_A_10	EARLY	SPRING	1	0	0	0	Feather River Spring	0.005	0.848	0.142	0.004	0.001	0	0	0	0
F1723_3_A_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0.457	0.416	0.061	0.016	0.046	0	0	0.004	0
F1723_3_A_14	EARLY	SPRING	1	0	0	0	Feather River Spring	0.011	0.966	0.02	0.003	0	0	0	0	0
F1723_3_A_15	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.735	0.264	0	0	0	0	0	0
F1723_3_A_16	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.968	0.02	0	0.011	0	0	0	0
F1723_3_A_17	EARLY	SPRING	0.98	0	0.02	0	Feather River Spring	0	0.362	0.606	0	0.011	0.021	0	0	0
F1723_3_A_18	EARLY	SPRING	0.95	0	0.05	0	Feather River Spring	0	0.046	0.901	0	0	0.001	0.052	0	0
F1723_3_A_19	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.992	0	0	0.007	0	0	0	0
F1723_3_A_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.888	0.003	0.015	0.093	0	0	0	0
F1723_3_A_20	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.473	0.444	0.003	0.077	0	0	0	0
F1723_3_A_21	EARLY	SPRING	0.99	0	0.01	0	Feather River Spring	0	0.885	0.104	0	0	0.011	0	0	0
F1723_3_A_22	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.04	0.955	0.005	0	0	0	0	0
F1723_3_A_23	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.002	0.998	0	0	0	0	0	0
F1723_3_A_24	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.9	0.013	0.084	0.002	0	0	0	0
F1723_3_A_25	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.999	0.001	0	0	0	0	0	0
F1723_3_A_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0.017	0.645	0.059	0.249	0.03	0	0	0	0
F1723_3_A_4	EARLY	SPRING	0.99	0.01	0	0	Feather River Spring	0.425	0.514	0.01	0.002	0.039	0	0	0.009	0
F1723_3_A_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.999	0.001	0	0	0	0	0	0
F1723_3_A_6	EARLY	SPRING	0.51	0.49	0	0	Feather River Spring	0.021	0.407	0.082	0.001	0.003	0	0	0.486	0
F1723_3_A_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.996	0.002	0.001	0.001	0	0	0	0
F1723_3_A_9	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.965	0.005	0.001	0.029	0	0	0	0
F1723_4_A_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.204	0.025	0.749	0.015	0.005	0	0.001	0	0
F1723_4_A_10	EARLY	SPRING	0.72	0	0.28	0	Feather River Spring	0.021	0.68	0.007	0.008	0.007	0.278	0	0.001	0
F1723_4_A_11	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.846	0.145	0	0.007	0	0	0	0
F1723_4_A_12	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.974	0.013	0.009	0.003	0	0	0	0
F1723_4_A_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.998	0.001	0	0	0	0	0	0
F1723_4_A_14	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.152	0.847	0	0.001	0	0	0	0
F1723_4_A_15	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.129	0.871	0	0	0	0	0	0
F1723_4_A_16	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.951	0.049	0	0	0	0	0	0
F1723_4_A_17	EARLY	SPRING	1	0	0	0	Feather River Spring	0.08	0.359	0.56	0	0.002	0	0	0	0
F1723_4_A_18	HETEROZYGOTE	FALL	1	0	0	0		0	0.895	0.104	0	0	0	0	0	0
F1723_4_A_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.059	0.939	0	0	0	0	0	0
F1723_4_A_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.829	0.017	0.032	0.12	0	0	0	0
F1723_4_A_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.082	0.917	0	0	0	0	0	0
F1723_4_A_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.107	0.89	0	0	0	0	0	0
F1723_4_A_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.29	0.71	0	0	0	0	0	0
F1723_4_A_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.997	0.002	0	0.001	0	0	0	0
F1723_4_A_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0.005	0.561	0.432	0.001	0	0	0	0	0
F1723_4_A_9	EARLY	SPRING	1	0	0	0	Feather River Spring	0.023	0.65	0.32	0.001	0.006	0	0	0	0
F1723_6_A_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.769	0.207	0.011	0.012	0	0	0	0
F1723_6_A_10	LATE	FALL	1	0	0	0		0.004	0.059	0.001	0.76	0.176	0	0	0.001	0
F1723_6_A_12	LATE	FALL	1	0	0	0		0	0.978	0.008	0.01	0.003	0	0	0	0
F1723_6_A_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0.008	0.703	0.076	0.172	0.041	0	0	0	0
F1723_6_A_14	LATE	FALL	1	0	0	0		0	0.855	0.142	0	0.001	0	0	0.002	0
F1723_6_A_15	LATE	FALL	1	0	0	0		0	0.741	0.009	0.023	0.226	0	0	0	0
F1723_6_A_16	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.128	0.854	0.016	0	0	0	0	0
F1723_6_A_17	EARLY	SPRING	1	0	0	0	Feather River Spring	0.015	0.984	0	0	0	0	0	0	0
F1723_6_A_18	LATE	FALL	1	0	0	0		0.002	0.98	0.002	0.005	0.011	0	0	0	0
F1723_6_A_19	HETEROZYGOTE	FALL	1	0	0	0		0.024	0.875	0.001	0	0.1	0	0	0	0
F1723_6_A_2	HETEROZYGOTE	FALL	0.97	0.03	0	0		0.003	0.851	0.115	0.005	0	0	0	0.026	0
F1723_6_A_20	HETEROZYGOTE	FALL	1	0	0	0		0	0.001	0.999	0	0	0	0	0	0
F1723_6_A_21	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.753	0.246	0	0	0	0	0	0
F1723_6_A_22	EARLY	SPRING	1	0	0	0	Feather River Spring	0.044	0.382	0	0.004	0.571	0	0	0	0
F1723_6_A_23	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.973	0.025	0	0.002	0	0	0	0
F1723_6_A_24	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.974	0.023	0.001	0	0	0	0	0
F1723_6_A_25	HETEROZYGOTE	FALL	1	0	0	0		0	0.1	0.898	0.002	0.001	0	0	0	0
F1723_6_A_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0.034	0.962	0.002	0.001	0.001	0	0	0	0
F1723_6_A_4	LATE	FALL	1	0	0	0		0.024	0.145	0.83	0	0.001	0	0	0	0
F1723_6_A_5	HETEROZYGOTE	FALL	1	0	0	0		0	0.963	0.004	0.033	0	0	0	0	0
F1723_6_A_6	HETEROZYGOTE	FALL	1	0	0	0		0	0.992	0.008	0	0	0	0	0	0
F1723_6_A_7	LATE	FALL	1	0	0	0		0	0.328	0.002	0.156	0.514	0	0	0	0
F1723_6_A_9	LATE	FALL	1	0	0	0		0.647	0.315	0	0.002	0.036	0	0	0	0
F1723_6_B_1	EARLY	SPRING	0.05	0	0.95	0	MillDeerSp	0.002	0.035	0.008	0.002	0	0.026	0.928	0	0
F1723_6_B_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.643	0.039	0	0.317	0	0	0	0
F1723_6_B_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0.008	0.682	0.304	0.005	0.001	0	0	0	0
F1723_6_B_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.026	0.972	0.002	0	0	0	0	0
F1723_6_B_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0	1	0	0	0	0	0	0
F1723_7_A_1	LATE	FALL	1	0	0	0		0.072	0.055	0	0.018	0.854	0	0	0	0
F1723_7_A_10	LATE	FALL	1	0	0	0		0.002	0.87	0.001	0.002	0.125	0	0	0	0
F1723_7_A_11	LATE	FALL	1	0	0	0		0.494	0.283	0.014	0.01	0.198	0	0	0	0
F1723_7_A_12	HETEROZYGOTE	FALL	1	0	0	0		0	0.011	0.031	0.019	0.938	0	0	0	0
F1723_7_A_13	HETEROZYGOTE	FALL	1	0	0	0		0.247	0.363	0.001	0.05	0.339	0	0	0.001	0
F1723_7_A_14	LATE	FALL	1	0	0	0		0	0.996	0.004	0	0	0	0	0	0
F1723_7_A_15	EARLY	SPRING	1	0	0	0	Feather River Spring	0.065	0.032	0.903	0	0	0	0	0	0
F1723_7_A_16	LATE	FALL	1	0	0	0		0	0.964	0.031	0.004	0.001	0	0	0	0
F1723_7_A_17	LATE	FALL	1	0	0	0		0	0.883	0	0.116	0.001	0	0	0	0
F1723_7_A_18	LATE	FALL	1	0	0	0		0.002	0.676	0.014	0.274	0.035	0	0	0	0
F1723_7_A_19	LATE	FALL	1	0	0	0		0.043	0.953	0	0.001	0.002	0	0	0	0
F1723_7_A_2	LATE	FALL	1	0	0	0		0.002	0.228	0.015	0.537	0.218	0	0	0.001	0
F1723_7_A_20	LATE	FALL	1	0	0	0		0.462	0.497	0.037	0.001	0.003	0	0	0	0
F1723_7_A_21	LATE	FALL	1	0	0	0		0.004	0.274	0	0.185	0.537	0	0	0	0
F1723_7_A_22	LATE	FALL	1	0	0	0		0	0.929	0.003	0.019	0.048	0	0	0	0
F1723_7_A_23	HETEROZYGOTE	FALL	1	0	0	0		0.01	0.343	0	0.015	0.632	0	0	0	0
F1723_7_A_3	LATE	FALL	1	0	0	0		0.028	0.533	0	0.387	0.048	0	0	0.003	0
F1723_7_A_4	LATE	FALL	1	0	0	0		0	0.999	0	0	0	0	0	0	0
F1723_7_A_5	LATE	FALL	0.99	0	0.01	0		0.003	0.488	0	0.056	0.445	0.006	0.002	0	0
F1723_7_A_6	LATE	FALL	0.02	0	0.98	0		0	0.007	0	0.009	0.008	0	0.975	0	0
F1723_7_A_7	LATE	FALL	1	0	0	0		0.007	0.564	0.035	0.336	0.057	0	0	0.002	0
F1723_7_A_9	LATE	FALL	1	0	0	0		0.024	0.956	0.01	0.002	0.007	0	0	0	0
F1723_8_A_2	LATE	FALL	1	0	0	0		0.009	0.858	0.038	0	0.095	0	0	0	0
F1723_8_A_3	LATE	FALL	1	0	0	0		0.003	0.582	0.071	0.337	0.006	0	0	0.001	0
F1723_8_A_4	HETEROZYGOTE	FALL	1	0	0	0		0.764	0.002	0	0.099	0.135	0	0	0	0
F1723_8_A_5	LATE	FALL	0.97	0.03	0	0		0.119	0.03	0	0.44	0.378	0	0	0.033	0
F1723_8_A_6	LATE	FALL	1	0	0	0		0.008	0.907	0.001	0.004	0.08	0	0	0	0
F1723_8_A_7	LATE	FALL	1	0	0	0		0.007	0.966	0	0.006	0.021	0	0	0	0
F1723_8_A_8	HETEROZYGOTE	FALL	1	0	0	0		0	0.975	0.01	0.014	0	0	0	0	0
F1723_8_A_9	LATE	FALL	1	0	0	0		0.002	0.052	0	0.001	0.944	0	0	0	0
F1723_9_A_1	LATE	FALL	1	0	0	0		0.623	0.339	0.032	0.002	0.001	0	0	0.003	0
F1723_9_A_11	HETEROZYGOTE	FALL	1	0	0	0		0.457	0.256	0.024	0	0.264	0	0	0	0
F1723_9_A_12	LATE	FALL	1	0	0	0		0.004	0.005	0	0.079	0.912	0	0	0	0
F1723_9_A_14	LATE	FALL	1	0	0	0		0.021	0.365	0.611	0.002	0.001	0	0	0	0
F1723_9_A_15	LATE	FALL	1	0	0	0		0.048	0.927	0.001	0.024	0.001	0	0	0	0
F1723_9_A_16	LATE	FALL	1	0	0	0		0.002	0.008	0	0.121	0.869	0	0	0	0
F1723_9_A_17	LATE	FALL	1	0	0	0		0	0.136	0.848	0.003	0.012	0	0.001	0	0
F1723_9_A_18	LATE	FALL	1	0	0	0		0.012	0.398	0.007	0	0.583	0	0	0	0
F1723_9_A_19	LATE	FALL	1	0	0	0		0.004	0.002	0	0.904	0.09	0	0	0.001	0
F1723_9_A_2	LATE	FALL	1	0	0	0		0.001	0.003	0	0.838	0.156	0	0	0.002	0
F1723_9_A_20	HETEROZYGOTE	FALL	0.99	0.01	0.01	0		0.726	0.061	0.001	0.009	0.192	0.002	0.004	0.005	0
F1723_9_A_21	LATE	FALL	1	0	0	0		0	0.506	0	0.009	0.485	0	0	0	0
F1723_9_A_22	LATE	FALL	1	0	0	0		0.036	0.478	0.002	0.059	0.424	0	0	0	0
F1723_9_A_23	LATE	FALL	0.99	0.01	0	0		0.255	0.091	0	0.062	0.582	0	0	0.01	0
F1723_9_A_24	LATE	FALL	1	0	0	0		0.737	0.08	0	0.039	0.144	0	0	0	0
F1723_9_A_25	HETEROZYGOTE	FALL	1	0	0	0		0	0.962	0	0	0.038	0	0	0	0
F1723_9_A_3	LATE	FALL	0.86	0.14	0	0		0.002	0.225	0.592	0.007	0.035	0	0	0.139	0
F1723_9_A_4	LATE	FALL	1	0	0	0		0	0.05	0.001	0.001	0.949	0	0	0	0
F1723_9_A_5	HETEROZYGOTE	FALL	1	0	0	0		0.007	0.989	0.003	0	0	0	0	0	0
F1723_9_A_6	LATE	FALL	0.93	0.07	0	0		0.012	0.834	0.017	0.065	0.003	0	0	0.069	0
F1723_9_A_7	LATE	FALL	1	0	0	0		0.002	0.067	0.001	0.17	0.76	0	0	0	0
F1723_9_A_8	LATE	FALL	1	0	0	0		0.008	0.169	0	0.276	0.546	0	0	0	0
F1723_9_A_9	HETEROZYGOTE	FALL	1	0	0	0		0.179	0.802	0.002	0.009	0.009	0	0	0	0
F1723_9_B_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.013	0.742	0.21	0.025	0.01	0	0	0	0
F6123_10_A_1	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.932	0.06	0.001	0.007	0	0	0	0
F6123_10_A_10	LATE	FALL	1	0	0	0		0.004	0.992	0.002	0	0.002	0	0	0	0
F6123_10_A_11	LATE	FALL	1	0	0	0		0	0.931	0.001	0.002	0.065	0	0	0	0
F6123_10_A_12	LATE	FALL	1	0	0	0		0.011	0.902	0	0.001	0.085	0	0	0	0
F6123_10_A_13	LATE	FALL	1	0	0	0		0	0.195	0.001	0.001	0.804	0	0	0	0
F6123_10_A_14	HETEROZYGOTE	FALL	1	0	0	0		0.099	0.884	0	0	0.016	0	0	0	0
F6123_10_A_15	LATE	FALL	1	0	0	0		0.007	0.514	0.003	0.475	0.001	0	0	0	0
F6123_10_A_16	LATE	FALL	1	0	0	0		0	0.028	0.001	0.498	0.473	0	0	0	0
F6123_10_A_17	LATE	FALL	1	0	0	0		0.495	0.016	0.001	0.472	0.012	0	0	0.004	0
F6123_10_A_18	LATE	FALL	0.96	0	0.04	0		0.054	0.725	0.002	0.092	0.09	0.014	0.023	0	0
F6123_10_A_19	LATE	FALL	1	0	0	0		0	0	0	0.933	0.066	0	0	0	0
F6123_10_A_2	LATE	FALL	1	0	0	0		0.768	0.099	0	0.132	0	0	0	0	0
F6123_10_A_20	LATE	FALL	1	0	0	0		0	0.998	0	0.001	0	0	0	0.001	0
F6123_10_A_21	LATE	FALL	1	0	0	0		0.939	0	0	0.05	0.006	0	0	0.004	0
F6123_10_A_22	LATE	FALL	1	0	0	0		0.314	0.556	0.017	0.08	0.033	0	0	0	0
F6123_10_A_23	LATE	FALL	1	0	0	0		0.169	0.803	0.018	0.009	0.001	0	0	0	0
F6123_10_A_24	LATE	FALL	1	0	0	0		0	0.215	0	0.086	0.698	0	0	0	0
