SampleID	Gtseq_Chr28_Geno	Pop_Structure_ID	CV_Fall	CV_Late_Fall	CV_Spring	CV_Winter	Tributary	ButteFall	FRHfall	FRHsp	MillDeerFall	SanJoaquinFall	ButteSp	MillDeerSp	ColemanLF	SacWin
TIS25_7_A_6	LATE	FALL	0.99	0	0.01	0		0.005	0.985	0.004	0	0	0.002	0.004	0	0
TIS25_7_A_7																
TIS25_7_A_9	HETEROZYGOTE	FALL	1	0	0	0		0.755	0.241	0	0.002	0.002	0	0	0	0
TIS25_7_B_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0.008	0.217	0.105	0.01	0.66	0	0	0	0
TIS25_7_B_3	HETEROZYGOTE	FALL	1	0	0	0		0	0.995	0	0.001	0.005	0	0	0	0
TIS25_7_C_1	HETEROZYGOTE	WINTER	0	0	0	1		0	0	0	0	0	0	0	0	1
TIS25_8_A_10	LATE	FALL	0.94	0.06	0	0		0.203	0.5	0.212	0.01	0.019	0	0	0.056	0
TIS25_8_A_17	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.931	0.018	0.033	0.017	0	0	0	0
TIS25_8_A_23	HETEROZYGOTE	FALL	1	0	0	0		0.008	0.081	0.003	0.897	0.011	0	0	0	0
TIS25_8_A_25	HETEROZYGOTE	FALL	1	0	0	0		0.549	0.133	0	0.079	0.239	0	0	0	0
TIS25_8_A_27	HETEROZYGOTE	FALL	1	0	0	0		0.396	0.086	0.02	0.075	0.422	0	0	0	0
TIS25_8_A_30	LATE	FALL	0.99	0.01	0	0		0.005	0.036	0.001	0.892	0.058	0	0	0.008	0
TIS25_8_A_6	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.974	0.02	0.004	0	0	0	0	0
TIS25_8_A_7	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.994	0	0.001	0.001	0	0	0	0
TIS25_8_B_1	HETEROZYGOTE	FALL	1	0	0	0		0.053	0.091	0.004	0.825	0.026	0	0	0	0
TIS25_8_B_2	HETEROZYGOTE	FALL	1	0	0	0		0	0.996	0	0.001	0.003	0	0	0	0
TIS25_8_C_1	HETEROZYGOTE	WINTER	0	0	0	1		0	0	0	0	0	0	0	0	1
TIS25_9_A_10	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.974	0	0.018	0.004	0	0.003	0	0
TIS25_9_A_17	HETEROZYGOTE	FALL	1	0	0	0		0.125	0.783	0	0.044	0.048	0	0	0	0
TIS25_9_A_18	LATE	FALL	1	0	0	0		0.29	0.672	0	0.038	0	0	0	0	0
TIS25_9_A_20																
TIS25_9_A_30	HETEROZYGOTE	FALL	1	0	0	0		0.025	0.568	0.012	0.186	0.208	0	0	0	0
TIS25_9_A_32	LATE	FALL	1	0	0	0		0.029	0.957	0.01	0.002	0.002	0	0	0	0
TIS25_9_A_5	HETEROZYGOTE	FALL	1	0	0	0		0.007	0.149	0	0.833	0.011	0	0	0	0
TIS25_9_A_6																
TIS25_9_B_10	HETEROZYGOTE	FALL	1	0	0	0		0	0.974	0	0.01	0.016	0	0	0	0
TIS25_9_B_11	LATE	FALL	1	0	0	0		0.01	0.81	0.18	0.001	0	0	0	0	0
TIS25_9_B_3	HETEROZYGOTE	FALL	1	0	0	0		0	0.59	0	0.409	0	0	0	0	0
TIS25_9_B_4																
TIS25_9_B_5	HETEROZYGOTE	FALL	1	0	0	0		0.008	0.067	0.002	0.345	0.578	0	0	0.001	0
TIS25_9_B_9	HETEROZYGOTE	FALL	1	0	0	0		0.914	0.05	0.003	0.014	0.018	0	0	0.001	0
TIS25_9_X_1	LATE	FALL	0.98	0.02	0	0		0.066	0.78	0.002	0.035	0.099	0	0	0.018	0
YUR25_10_A_10	LATE	FALL	1	0	0	0		0.232	0.436	0.003	0.083	0.245	0	0	0.001	0
YUR25_10_A_3	LATE	FALL	1	0	0	0		0.001	0.008	0	0.004	0.987	0	0	0	0
YUR25_10_A_9	LATE	FALL	1	0	0	0		0.02	0.882	0	0.036	0.062	0	0	0	0
YUR25_10_C_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.007	0.993	0	0	0	0	0	0
YUR25_10_C_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0.119	0.794	0.034	0.045	0.006	0	0	0.001	0
YUR25_11_A_2	HETEROZYGOTE	FALL	1	0	0	0		0.726	0.002	0	0.271	0.001	0	0	0	0
YUR25_11_B_3																
YUR25_11_C_3	HETEROZYGOTE	FALL	1	0	0	0		0.078	0.273	0.001	0.642	0.007	0	0	0	0
YUR25_11_C_4	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.972	0.002	0.01	0.015	0	0	0	0
YUR25_11_X_1	EARLY	WINTER	0	0	0	1		0	0	0	0	0	0	0	0	1
YUR25_12_B_5	LATE	FALL	1	0	0	0		0.027	0.716	0.004	0.075	0.178	0	0	0	0
YUR25_12_D_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.993	0.006	0	0.001	0	0	0	0
YUR25_13_A_8	LATE	FALL	1	0	0	0		0.004	0	0	0.995	0	0	0	0	0
YUR25_13_D_1	HETEROZYGOTE	FALL	1	0	0	0		0	0.993	0.005	0.001	0.002	0	0	0	0
YUR25_13_D_3																
YUR25_13_D_4	HETEROZYGOTE	FALL	1	0	0	0		0.009	0.793	0.001	0.001	0.196	0	0	0	0
YUR25_14_A_8																
YUR25_4_A_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.278	0.707	0.014	0	0	0	0	0
YUR25_4_A_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0.383	0.534	0.001	0.009	0.072	0	0	0	0
YUR25_5_A_1	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.993	0.002	0.001	0	0	0	0	0
YUR25_5_A_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.212	0.787	0	0.001	0	0	0	0
YUR25_5_A_4	HETEROZYGOTE	FALL	1	0	0	0		0.027	0.939	0.031	0	0.002	0	0	0	0
YUR25_5_A_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.734	0.103	0.013	0.149	0	0	0	0
YUR25_6_A_10	HETEROZYGOTE	FALL	1	0	0	0		0	0.626	0	0.297	0.076	0	0	0	0
YUR25_6_A_4	HETEROZYGOTE	FALL	1	0	0	0		0	0.869	0.014	0.115	0.001	0	0	0	0
YUR25_6_A_6	LATE	FALL	1	0	0	0		0.016	0.969	0.015	0	0	0	0	0	0
YUR25_6_A_7	HETEROZYGOTE	FALL	1	0	0	0		0.007	0.955	0.001	0.001	0.036	0	0	0	0
YUR25_6_A_8	LATE	FALL	1	0	0	0		0	0.064	0.002	0	0.934	0	0	0	0
YUR25_6_C_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.53	0.47	0	0	0	0	0	0
YUR25_7_A_1	LATE	FALL	1	0	0	0		0.124	0.116	0.001	0.548	0.212	0	0	0	0
YUR25_7_A_10	HETEROZYGOTE	FALL	1	0	0	0		0.139	0.851	0.003	0.004	0.003	0	0	0	0
YUR25_7_A_3	HETEROZYGOTE	FALL	1	0	0	0		0.01	0.207	0.001	0.765	0.017	0	0	0	0
YUR25_7_A_5	LATE	FALL	1	0	0	0		0.421	0.05	0	0.188	0.341	0	0	0	0
YUR25_7_A_8	HETEROZYGOTE	FALL	0.99	0.01	0	0		0.001	0.83	0.003	0.006	0.152	0	0	0.008	0
YUR25_7_A_9	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.995	0.002	0	0.001	0	0	0	0
YUR25_8_A_10	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.035	0	0.009	0.952	0	0	0	0
YUR25_8_A_5	LATE	FALL	1	0	0	0		0.941	0.011	0	0.045	0.002	0	0	0	0
YUR25_8_A_6	LATE	FALL	1	0	0	0		0	0.9	0.002	0.064	0.034	0	0	0	0
YUR25_8_B_2	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.012	0.001	0.413	0.571	0	0	0	0
YUR25_9_A_3	HETEROZYGOTE	FALL	1	0	0	0		0.909	0.037	0.004	0.016	0.029	0	0	0.004	0
YUR25_9_C_1	HETEROZYGOTE	FALL	1	0	0	0		0.122	0.279	0.001	0.032	0.566	0	0	0	0
